unique_id,ds,XGBRegressor,y
nucleo_bandeirante,2024-02-03,1.9637778,0.0
nucleo_bandeirante,2024-02-04,1.7286726,2.0
nucleo_bandeirante,2024-02-05,2.4553342,0.0
nucleo_bandeirante,2024-02-06,2.1125903,4.0
nucleo_bandeirante,2024-02-07,2.0618162,4.0
nucleo_bandeirante,2024-02-08,2.0568252,1.0
nucleo_bandeirante,2024-02-09,2.1542704,2.0
nucleo_bandeirante,2024-02-10,1.9370812,2.0
nucleo_bandeirante,2024-02-11,1.7019752,3.0
nucleo_bandeirante,2024-02-12,2.428637,1.0
nucleo_bandeirante,2024-02-13,2.1552162,0.0
nucleo_bandeirante,2024-02-14,2.0669093,2.0
nucleo_bandeirante,2024-02-15,2.0619183,4.0
nucleo_bandeirante,2024-02-16,2.1542704,2.0
nucleo_bandeirante,2024-02-17,1.9338533,0.0
nucleo_bandeirante,2024-02-18,1.7019752,0.0
outros_estados,2023-12-18,2.8519182,5.0
outros_estados,2023-12-19,2.5605288,2.0
outros_estados,2023-12-20,2.4073524,1.0
outros_estados,2023-12-21,2.0288744,0.0
outros_estados,2023-12-22,2.1267095,4.0
outros_estados,2023-12-23,1.5376782,1.0
outros_estados,2023-12-24,1.4567814,0.0
outros_estados,2023-12-25,2.2660155,1.0
outros_estados,2023-12-26,2.032661,1.0
outros_estados,2023-12-27,1.8718941,0.0
outros_estados,2023-12-28,1.8676183,2.0
