Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
South America,brasilia,taguatinga,2024-02-28,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-02-29,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-01,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-02,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-03,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-04,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-05,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-06,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-07,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-08,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-09,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-10,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-11,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-12,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-13,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-14,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-15,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-16,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-17,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-18,165,0,0,21,5,0
South America,brasilia,taguatinga,2024-03-19,165,0,0,21,5,0
South America,brasilia,vicente_pires,2024-02-27,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-28,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-02-29,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-01,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-02,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-03,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-04,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-05,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-06,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-07,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-08,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-09,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-10,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-11,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-12,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-13,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-14,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-15,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-16,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-17,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-18,142,0,0,21,1,0
South America,brasilia,vicente_pires,2024-03-19,142,0,0,21,1,0
